chart_id,difficulty,source_file,display_bpm,ebpm,total_stream_length,max_stream_length,break_count,stream_break_ratio,average_nps,peak_ebpm
3bff965d,22,Stamina RPG 8 - Unlocks/[22] Exul Continuous Mix/Exul.sm,216.0,216.0,2,1,0,0.0,7.9,
4e09165f,22,Stamina RPG 8 - Unlocks/[22] Her Name Is Yubin Lady/Her Name Is Yubin Ladyy.sm,256.0,256.0,124,46,4,2.952,12.29,128.0
c1387151,22,Stamina RPG 8 - Unlocks/[22] Random Box/Random Box.sm,274.0,274.0,35,14,4,1.0,10.28,256.9
03da6ed2,22,Stamina RPG 8 - Unlocks/[22] Room 112/hornja - Room 112.sm,280.0,279.6,45,15,2,0.9,8.24,227.2
0363839e,22,Stamina RPG 8 - Unlocks/[22] TOTAL BLACKOUT/totalblackout.sm,210.0,210.0,2551,88,44,6.524,12.12,196.9
13470419,22,Stamina RPG 8 - Unlocks/[22] The Big Black (Hard)/Renard - The Big Black.sm,270.0,270.2,50,6,2,0.758,9.35,213.9
37c403ec,22,Stamina RPG 8 - Unlocks/[22] Turbulence/MinDelve - Turbulence.sm,230.0,230.0,307,80,2,13.955,12.94,
73207e4c,22,Stamina RPG 8 - Unlocks/[22] When the Sun Goes Down FB 243/When The Sun Goes Down 162.sm,243.0,243.0,176,34,1,14.667,13.2,101.2
1358f6b2,22,Stamina RPG 8 - Unlocks/[22] Zendigiehe Ziba FP 234/zendigiehezibafp234.sm,234.0,234.0,282,56,5,14.1,12.74,131.6
01bb7ab2,22,Stamina RPG 8 - Unlocks/[22] fuckin nu ear/pianoid - fuckin nu ear.sm,250.0,250.0,95,55,1,3.654,12.61,125.0
548d0992,23,Stamina RPG 8 - Unlocks/[23] Blue Planet (Hard)/Blue Planet.sm,294.0,294.1,32,16,1,0.485,6.73,183.8
c583e177,23,Stamina RPG 8 - Unlocks/[23] Daisy/Daisy.sm,270.0,270.0,48,48,0,0.0,8.76,
185eccfc,23,Stamina RPG 8 - Unlocks/[23] Dlaczego Tak Daleko FP 237/dlaczegofp237.sm,237.0,237.0,376,112,6,7.833,13.09,177.8
61996d18,23,Stamina RPG 8 - Unlocks/[23] Doja (Hard)/doja.sm,280.0,280.0,68,28,3,2.429,13.79,
0dfe6ebc,23,Stamina RPG 8 - Unlocks/[23] Forgotten/Forgotten.sm,250.0,250.0,131,81,1,8.733,12.76,187.5
378f54c5,23,Stamina RPG 8 - Unlocks/[23] Never Ever/never have i ever.sm,242.0,242.0,272,176,1,17.0,14.71,121.0
22287469,23,Stamina RPG 8 - Unlocks/[23] Silver Scapes/Silver Scrapes.sm,280.0,280.0,64,32,1,1.333,10.86,
5eb2ecff,23,Stamina RPG 8 - Unlocks/[23] Tell Her Tomorrow/Tell Her Tomorrow.sm,263.0,263.2,144,66,2,12.0,15.56,153.5
3a3ce586,24,Stamina RPG 8 - Unlocks/[24] Dr. Fetus' Castle (Medium)/Dr. Fetus' Castle (Ch 5 Dark World).sm,290.0,290.0,52,26,1,0.684,9.52,145.0
757432cf,24,Stamina RPG 8 - Unlocks/[24] Farah/Farah.sm,257.0,257.0,258,86,13,3.909,12.72,240.9
7f5e8dc7,24,Stamina RPG 8 - Unlocks/[24] In TunE/In TunE.sm,220.0,220.0,2761,224,53,5.589,12.71,206.3
e4c0e371,24,Stamina RPG 8 - Unlocks/[24] Liquid (Paul Rosenthal Remix)/Rostik - Liquid (Paul Rosenthal Remix).sm,266.0,266.0,159,80,1,9.938,15.68,
3aa9470c,24,Stamina RPG 8 - Unlocks/[24] Return to Oblivion FP 243/Return to Oblivion FP 243.sm,243.0,243.0,477,95,4,20.739,14.98,
d8343857,24,Stamina RPG 8 - Unlocks/[24] Sweet Sweet Magic/Sweet Sweet Love Magic.sm,270.0,270.0,87,36,2,14.5,16.22,247.5
d7c39237,24,Stamina RPG 8 - Unlocks/[24] Tati-U2C-Sgagachi/pianoid - Tati-U2C-Sgagachi.sm,280.0,180.0,89,30,4,4.238,9.62,101.2
dc30a159,24,Stamina RPG 8 - Unlocks/[24] goretrance x medley (hard)/gtx-hard.sm,230.0,230.0,2031,184,42,3.319,12.92,201.3
9780941d,25,Stamina RPG 8 - Unlocks/[25] Believe It!!/Believe It!!.sm,272.0,272.0,142,142,0,0.0,16.12,
87f0077c,25,Stamina RPG 8 - Unlocks/[25] Club Bit/Club Bit.sm,260.0,260.0,248,200,1,15.5,15.01,130.0
e3f82762,25,Stamina RPG 8 - Unlocks/[25] From the Inside/10 From the Inside.sm,285.0,285.2,110,31,3,1.447,11.8,
7d4f3a43,25,Stamina RPG 8 - Unlocks/[25] Now's The Fucking Time/Now's The Fucking Time.sm,297.0,297.0,60,31,1,3.158,12.6,222.8
5f766e7e,25,Stamina RPG 8 - Unlocks/[25] Reach For The Summit (0-2000m)/Reach for the Summit Part 1.sm,256.0,256.0,432,432,0,0.0,16.58,
1e04c3e6,25,Stamina RPG 8 - Unlocks/[25] Tsunami/Tsunami.sm,306.0,306.0,63,24,4,1.167,12.43,242.2
f1fec9a9,26,Stamina RPG 8 - Unlocks/[26] City Pop (JP Side) (Hard)/City Pop (JP Side).sm,256.0,256.0,2266,120,83,1.492,12.58,240.0
19dc1e9b,26,Stamina RPG 8 - Unlocks/[26] Drenched in Air/drenched in air.sm,284.0,283.5,195,49,5,3.047,13.66,248.1
eb740e07,26,Stamina RPG 8 - Unlocks/[26] Eurobeat Is Fantastic/EurobeatIsFantastic.sm,240.0,250.0,2843,60,92,5.395,13.91,230.0
276ce608,26,Stamina RPG 8 - Unlocks/[26] Livin La Vida Loca/Livin La Vida Loca.sm,267.0,267.0,261,162,1,87.0,17.49,
d7b06346,26,Stamina RPG 8 - Unlocks/[26] Playing With Fire/playingwithfire.sm,291.0,291.0,150,55,6,2.273,13.54,230.4
b343836f,26,Stamina RPG 8 - Unlocks/[26] Rocket Punch/Rocket Punch!!.sm,310.0,310.0,62,32,2,1.824,14.11,271.2
aa35219b,26,Stamina RPG 8 - Unlocks/[26] Supercell/02 Supercell.sm,275.0,275.5,268,48,9,4.123,14.56,223.8
1f48e6d8,26,Stamina RPG 8 - Unlocks/[26] koiiro recipe/solfa feat. Ceui - koiiro recipe.sm,306.0,306.0,126,28,7,1.033,12.4,248.6
90759c32,27,Stamina RPG 8 - Unlocks/[27] Dazzlin Darlin Remix/Dazzlin.sm,320.0,320.0,102,32,3,4.636,16.91,160.0
9b4269e3,27,Stamina RPG 8 - Unlocks/[27] GO! (Mahalo Mix)/GO! (Mahalo Mix).sm,308.0,308.0,100,70,2,5.0,16.68,154.0
d83b42de,27,Stamina RPG 8 - Unlocks/[27] Less Than Three (Ricardo Autobahn Mix)/Less Than Three.sm,316.0,316.0,102,50,2,3.188,16.9,158.0
592fce61,27,Stamina RPG 8 - Unlocks/[27] Retribution/Retribution.sm,297.0,297.0,123,48,1,20.5,17.38,
6b39ff4c,27,Stamina RPG 8 - Unlocks/[27] Sand Castle/sand castle.sm,270.0,405.0,341,159,6,0.298,15.6,337.5
0660bad2,27,Stamina RPG 8 - Unlocks/[27] Terragen/terragen.sm,270.0,270.0,448,224,1,14.0,16.39,
adf31c06,27,Stamina RPG 8 - Unlocks/[27] Toxic/Toxic.sm,286.0,286.0,201,46,4,14.357,16.82,
e8c85462,28,Stamina RPG 8 - Unlocks/[28] Dearest (Rank 1 Vocal mix) FB 285/dearest FB 285.sm,285.0,285.0,444,225,2,7.655,16.27,231.6
9caebcb4,28,Stamina RPG 8 - Unlocks/[28] Dream of Saturn (Side A)/Dream Of Saturn_v2-1.sm,265.0,255.0,936,354,5,37.44,13.23,233.7
274aa75f,28,Stamina RPG 8 - Unlocks/[28] Gathers Under Night FP 316/gathersundernight fp 316.sm,316.0,316.0,100,46,2,25.0,19.54,
a6ddfbf5,28,Stamina RPG 8 - Unlocks/[28] Merry-Go-Round of Life/Marry-Go-Round of Life.sm,290.0,290.0,370,96,6,7.708,17.05,
00f8c829,28,Stamina RPG 8 - Unlocks/[28] Remedy/Remedy.sm,300.0,300.0,192,192,0,0.0,19.09,
cc3b7672,28,Stamina RPG 8 - Unlocks/[28] Remote Control/Remote Control.sm,330.0,330.0,95,31,4,1.696,12.5,
d05953b2,29,Stamina RPG 8 - Unlocks/[29] Boomerang Rush/Boomerang Rush.sm,311.0,310.5,265,168,0,0.0,19.49,
c8d23d43,29,Stamina RPG 8 - Unlocks/[29] Boss Battle (Shin Megami Tensei- Devil Summoner) (Hard)/Boss Battle (Shin Megami Tensei- Devil Summoner).sm,316.0,315.9,249,120,2,7.781,18.42,157.9
15d1c0df,29,Stamina RPG 8 - Unlocks/[29] Lying From You/04 Lying From You.sm,320.0,320.1,158,39,5,2.873,15.72,
c3a876dc,29,Stamina RPG 8 - Unlocks/[29] NOMERCY/NOMERCY.sm,321.0,321.0,146,55,3,16.222,17.08,160.5
26377e5c,29,Stamina RPG 8 - Unlocks/[29] Pendulum Essential Mix (Side A)/pema.sm,261.0,261.0,3159,201,38,6.897,15.23,239.2
f860dad1,29,Stamina RPG 8 - Unlocks/[29] Save Me/Leslie Parrish vs. Zylnexx - Save Me (Zylx050 Remake).sm,306.0,306.0,266,50,8,16.625,18.52,153.0
e085ad8a,29,Stamina RPG 8 - Unlocks/[29] Southcoast Calling/Southcoast Calling.sm,299.0,298.5,238,186,1,39.667,18.72,
e46f7911,29,Stamina RPG 8 - Unlocks/[29] Speed And Danger/Speed And Danger.sm,300.0,300.0,285,31,7,7.308,17.85,206.2
4fce59f5,29,Stamina RPG 8 - Unlocks/[29] Super Dream Zone (Hard)/Super Dream Zone.sm,300.0,300.0,422,34,25,1.611,10.46,250.0
2fa2d5bf,29,Stamina RPG 8 - Unlocks/[29] Werewolf Boyfriend (DJ Command Remix) (Easy)/Werewolf Boyfriend.sm,340.0,340.0,115,48,4,1.643,15.65,191.2
9a01bcff,29,Stamina RPG 8 - Unlocks/[29] wasting my time/Wasting My Time.sm,321.0,321.0,210,48,1,8.75,19.75,173.9
4b5487cd,30,Stamina RPG 8 - Unlocks/[30] City Pop (EN Side)/City Pop (EN Side).sm,275.0,275.0,3465,384,47,5.022,16.16,257.8
6d4b26bc,30,Stamina RPG 8 - Unlocks/[30] Major Demon/Major Demon.sm,320.0,319.8,304,112,4,6.909,18.75,219.9
52d0109b,30,Stamina RPG 8 - Unlocks/[30] PATH OF THE GREATS/pathofthegreats.sm,280.0,280.0,3264,416,35,4.065,14.67,227.5
68123290,31,Stamina RPG 8 - Unlocks/[31] bounce connected (Part 3)/bounce connected p3.sm,310.0,310.0,979,144,14,3.667,16.58,251.9
7c8ab83f,32,Stamina RPG 8 - Unlocks/[32] SRPX-0004/srpx0004.sm,305.0,304.5,3302,143,107,2.58,16.0,285.5
03c980c9,35,Stamina RPG 8 - Unlocks/[35] The Rat Race FB 366/The Rat Race FB 366.sm,366.0,366.0,256,128,1,64.0,23.9,
8e407d24,11,Stamina RPG 8/[11] Body Moves (Medium)/The Glitch Mob & Samurai Breaks & UNIIQU3 - Body Moves.sm,145.0,145.0,55,7,7,0.688,5.83,135.9
d0bbfe80,11,Stamina RPG 8/[11] CYBER/cyber.sm,140.0,140.0,28,15,1,14.0,7.11,
772a25b9,11,Stamina RPG 8/[11] Deep Down/Deep Down.sm,126.0,126.0,57,20,3,2.85,6.4,70.9
4a1604d7,11,Stamina RPG 8/[11] Floating Cube/steps.sm,120.0,120.0,66,32,2,3.3,5.53,67.5
8f305a5b,11,Stamina RPG 8/[11] Good Luck My Way (Medium)/Good Luck My Way.sm,146.0,146.0,57,17,4,0.704,6.99,136.9
85298716,11,Stamina RPG 8/[11] I Found You (Dimitri From Paris Remix)/I Found You (Dimitri From Paris Remix).sm,123.0,123.0,22,7,3,0.88,5.12,115.3
359eb7e7,11,Stamina RPG 8/[11] KODO/KODO.sm,136.0,136.0,27,13,2,1.5,7.13,119.0
68c851d4,11,Stamina RPG 8/[11] March of the Pigs/pigs.sm,134.0,134.5,35,21,1,1.842,5.34,67.2
a9350229,11,Stamina RPG 8/[11] Mintblue Girl (Hard)/Mintblue girl.sm,135.0,135.0,44,8,1,1.073,5.74,92.8
fd98f209,11,Stamina RPG 8/[11] Nocturne Common Battle (Hard)/SMTIII_Common Battle 143.sm,143.0,143.0,33,16,2,1.435,6.3,80.4
93b705a9,11,Stamina RPG 8/[11] Random/Random.sm,132.0,132.0,37,7,8,1.088,6.33,123.8
777ed69d,11,Stamina RPG 8/[11] Take Over/Take Over.sm,125.0,125.5,92,48,1,5.75,7.3,62.7
648a33b9,12,Stamina RPG 8/[12] Anti Gravity/11 Anti Gravity.sm,128.0,128.0,90,29,3,3.103,6.77,104.0
be6fd5a4,12,Stamina RPG 8/[12] BAAM/steps.sm,138.0,138.0,73,16,3,2.92,7.26,86.2
858303bb,12,Stamina RPG 8/[12] Do it!! Do it!! (Extended Mix)/Do it!! Do it!! (Extended Mix).sm,150.0,150.0,65,16,5,1.912,6.74,103.1
2cf0c8d1,12,Stamina RPG 8/[12] Eientewi set 01 (Ghostly Eyes)/eientewiset1.sm,138.0,138.0,90,23,1,10.0,7.24,112.1
d15d2b7c,12,Stamina RPG 8/[12] Epsilon Love/EPSILON LOVE.sm,150.0,150.0,50,23,1,6.25,7.5,84.4
f1389f79,12,Stamina RPG 8/[12] Freedom/Reactive Project & Gari Seleckt - Freedom.sm,147.0,147.0,92,15,5,1.614,7.39,110.2
dd7f1685,12,Stamina RPG 8/[12] Hishoku no Sora (Easy)/Hishoku no Sora.sm,169.0,169.0,41,8,6,1.783,8.46,158.4
987ab231,12,Stamina RPG 8/[12] Process of Annhilitation/Process of Annihilation.sm,135.0,135.0,70,18,3,3.182,6.92,101.2
09811baf,12,Stamina RPG 8/[12] Puta Bass/Sonic Mine - Puta Bass.sm,150.0,150.0,81,16,6,0.9,7.0,121.9
d9fc843c,12,Stamina RPG 8/[12] Running In The Dark (Hard)/MONKEY MAJIK - Running In The Dark.sm,125.0,125.0,95,79,1,10.556,7.45,109.4
8aa8f40e,12,Stamina RPG 8/[12] Scarlet Volition/Scarlet Volition.sm,140.0,140.0,79,39,2,7.9,7.72,122.5
18564d67,12,Stamina RPG 8/[12] TMI/TMI.sm,141.0,141.0,86,48,3,4.095,7.75,114.6
b566a04d,12,Stamina RPG 8/[12] quell (Easy)/dj TAKA Vs. DJ YOSHITAKA - quell the seventh slave (A ver.).sm,162.0,162.0,40,16,3,2.5,7.04,131.6
85261e63,13,Stamina RPG 8/[13] AUH (Booty 'VIP' Mix)/Matt Brave - AUH (Booty 'VIP' Mix).sm,150.0,150.0,102,48,6,2.757,8.25,131.2
cfd60cd9,13,Stamina RPG 8/[13] Anti Girl/CMH x GSPD x Russian Village Boys - Anti Girl.sm,160.0,160.0,61,16,5,3.812,8.53,150.0
a099033c,13,Stamina RPG 8/[13] Aoi/08_Aoi.sm,164.0,164.0,104,33,2,3.25,8.74,112.8
befc8dd2,13,Stamina RPG 8/[13] Apache Rocks The Bottom (Alex K Remix)/Scooter - Apache Rocks The Bottom (Alex K Remix).sm,146.0,146.0,199,74,9,3.902,8.41,91.3
56124dde,13,Stamina RPG 8/[13] Cy-Bird/cybird.sm,160.0,160.0,47,7,1,6.714,8.21,130.0
496ce4f1,13,Stamina RPG 8/[13] Infinity Heaven/Infinity Heaven.sm,160.0,160.0,54,32,4,4.5,7.68,130.0
5bdc27be,13,Stamina RPG 8/[13] Let Me Fly on Tokyo Night/letmeflyontokyonight.sm,148.0,148.0,127,15,7,3.432,7.88,138.8
e386aad0,13,Stamina RPG 8/[13] Need Your Love/Need Your Love.sm,146.0,146.0,183,49,4,16.636,8.94,127.8
1a114079,13,Stamina RPG 8/[13] Please Me/please me4.sm,130.0,130.0,142,96,1,71.0,8.46,
b44cd10d,13,Stamina RPG 8/[13] Reanimate/Reanimate.sm,174.0,174.0,43,16,2,1.87,7.53,152.2
ecf8fafd,13,Stamina RPG 8/[13] Satomi Tadashi Pharmacy FB 157/satomitadashipharmacyfb157.sm,157.0,157.0,69,32,1,8.625,9.27,137.4
03678765,13,Stamina RPG 8/[13] The Endless Love/The Endless Love.sm,138.0,138.0,238,96,1,9.917,7.73,
6f1cba62,13,Stamina RPG 8/[13] Ultra B+K/chart.sm,175.0,175.0,44,19,3,1.333,7.44,131.2
9aa523e3,13,Stamina RPG 8/[13] Vostok 5/Vostok5.sm,140.0,140.0,175,64,1,3.977,7.9,122.5
fac40a0c,13,Stamina RPG 8/[13] Wubversary Decade Fusion Blend/Wubversary.sm,140.0,130.0,450,26,33,2.542,7.14,121.9
d85986b3,13,Stamina RPG 8/[13] YoiYoi KoKon FB 154/yoiyoikokonfb154.sm,154.0,154.0,94,16,6,1.843,8.06,144.4
0a0055d9,14,Stamina RPG 8/[14] Black Wings/Black Wings.sm,150.0,150.0,144,144,0,0.0,9.42,
abb340be,14,Stamina RPG 8/[14] DisCow MosCow/discowmoscow.sm,160.0,160.0,154,22,12,2.8,8.94,120.0
15c3bf9c,14,Stamina RPG 8/[14] EXODUS/exodus.sm,170.0,170.0,92,24,2,2.875,7.37,138.1
9bd356ac,14,Stamina RPG 8/[14] Fading Sky/song.sm,178.0,178.0,98,32,3,3.5,8.19,89.0
606a9007,14,Stamina RPG 8/[14] Firing Up (Side B)/Maniacs of Noise - Firing Up (Side B).sm,140.0,140.0,355,153,2,22.188,9.03,113.8
e07859e0,14,Stamina RPG 8/[14] Hanbunko Hanabi (Remix)/Hanbunko Hanabi.sm,180.0,180.0,82,32,3,1.952,9.24,168.8
d18b88d6,14,Stamina RPG 8/[14] Luin of Celtchar/Luin of Celtchar.sm,153.0,153.0,125,24,4,5.952,8.87,143.4
38f54898,14,Stamina RPG 8/[14] Metallic Punisher/Metallic Punisher.sm,165.0,165.0,122,31,5,4.357,9.82,144.4
1011ddf8,14,Stamina RPG 8/[14] She Moves/Hugh Hardie - She Moves.sm,174.0,174.0,74,14,3,2.96,7.84,130.5
8975da2e,14,Stamina RPG 8/[14] Teo/Teo.sm,185.0,185.0,85,24,7,1.371,9.05,138.8
24aa17d1,14,Stamina RPG 8/[14] too young to love FB 154/tooyoungtolovefb154.sm,154.0,154.0,113,81,1,16.143,7.69,77.0
fda30fc1,15,Stamina RPG 8/[15] Blood Sugar (Easy)/bloodsugar.sm,176.0,176.0,119,32,2,3.4,7.91,143.0
311a14a7,15,Stamina RPG 8/[15] Come On Baby/comeonbaby.sm,158.0,167.9,164,23,1,82.0,9.8,148.1
c5e12406,15,Stamina RPG 8/[15] Golden Rule (Hard)/Golden Rule.sm,165.0,175.3,150,71,2,6.818,9.19,
c29a78fc,15,Stamina RPG 8/[15] Happy Rush/Happy Rush.sm,185.0,185.0,112,15,8,2.947,9.59,150.3
1cd51f10,15,Stamina RPG 8/[15] I Can't Fix You FB 178/icantfixyoufb178.sm,178.0,178.0,123,7,12,3.0,9.25,166.9
d7e3f0d7,15,Stamina RPG 8/[15] Nervous/nervous.sm,174.0,195.7,161,28,5,3.354,9.35,119.6
753d17f0,15,Stamina RPG 8/[15] Palette/Palette.sm,180.0,180.0,110,44,2,2.895,9.15,
26220a10,15,Stamina RPG 8/[15] Plasma/plasma.sm,150.0,150.0,331,192,1,16.55,9.55,131.2
0400088d,15,Stamina RPG 8/[15] Q/Q.sm,192.0,192.0,78,16,2,4.333,7.97,
a9405b8e,15,Stamina RPG 8/[15] Radiator/radiator.sm,195.0,194.9,80,15,4,1.509,8.83,182.7
f2367eec,15,Stamina RPG 8/[15] Sacred Ruin/sacred.sm,186.0,186.0,61,7,8,2.259,9.99,174.4
f5a63dd6,15,Stamina RPG 8/[15] TECHNO Style Essentials/TECHNO STYLE ESSENTIALS.sm,162.0,162.0,166,136,0,0.0,10.27,
c88cab83,15,Stamina RPG 8/[15] Weight of the World (Prelude Version)/weight.sm,162.0,162.0,156,74,2,9.75,10.08,81.0
5e2c239d,16,Stamina RPG 8/[16] Chrono Diver/audi.sm,185.0,185.0,196,45,1,11.529,10.71,92.5
a5354d07,16,Stamina RPG 8/[16] Crossing Field (Eurobeat Remix)/song.sm,180.0,180.0,184,32,7,3.608,9.04,90.0
69421931,16,Stamina RPG 8/[16] DOOF SENC/DOOF SENC.sm,200.0,200.0,108,24,6,3.0,10.36,162.5
e58bf5bc,16,Stamina RPG 8/[16] EUROBEAT HOLIC EX P1/Marathon-Eurobeat-holic-ex-part1.sm,168.0,168.0,312,15,27,3.029,9.52,157.5
a93d5455,16,Stamina RPG 8/[16] Fight With Energy/fightwithenergy.sm,174.0,174.0,193,30,3,27.571,9.73,
fef400eb,16,Stamina RPG 8/[16] Hibikase (A 190 Edit)/Hibikaze.sm,190.0,190.0,124,48,1,13.778,11.44,95.0
e8e0795c,16,Stamina RPG 8/[16] Infomorph/infomorph.sm,175.0,175.0,205,52,5,4.767,8.91,153.1
e7b8a065,16,Stamina RPG 8/[16] Pack Of Wolves (Pendulum Remix)/packofwolves.sm,174.0,174.0,158,80,2,2.633,9.06,130.5
611a1a08,16,Stamina RPG 8/[16] Pixel Princess (long ver.)/Lime - Pixel Princess (long ver.).sm,188.0,188.0,153,32,8,2.354,9.7,164.5
65c2b900,16,Stamina RPG 8/[16] Ridge Racers 2 Special Megamix/RR2 Special Megamix.sm,165.0,177.8,1050,139,17,6.522,9.29,148.1
fbaa9b4d,16,Stamina RPG 8/[16] Timeless Journey/Timeless Journey.sm,200.0,200.0,122,48,7,2.259,10.5,137.5
8918053b,16,Stamina RPG 8/[16] VLSI/vlsi.sm,160.0,160.0,271,175,0,0.0,9.76,
3390391e,16,Stamina RPG 8/[16] XROSS THE XOUL/xross.sm,194.0,194.0,83,32,2,11.857,11.66,109.1
65eec1ef,16,Stamina RPG 8/[16] Zadok/Zadok.sm,194.0,194.0,131,27,7,3.119,9.91,181.9
10d33a58,16,Stamina RPG 8/[16] possessed by the blood moon/possessed by the blood moon.sm,210.0,210.0,101,22,6,1.485,9.49,183.8
b660da89,17,Stamina RPG 8/[17] Acid Complex/acid.sm,200.0,200.0,184,30,8,5.576,11.47,187.5
8f30d8e7,17,Stamina RPG 8/[17] Battle B2 (SMTIV)/Shin Megami Tensei IV OST - Battle B2 - (Boss Battle Theme).sm,202.0,202.0,119,56,1,7.438,11.39,151.5
9814f913,17,Stamina RPG 8/[17] Cry Thunder/04 Cry Thunder.sm,195.0,195.0,181,57,5,3.481,10.41,158.4
91e288a9,17,Stamina RPG 8/[17] Heart Hell Funky/Heart Hell Funky.sm,205.0,205.0,145,31,2,2.197,9.84,153.8
48d4605d,17,Stamina RPG 8/[17] Kachoufuusetsu/Kachoufuusetsu.sm,199.0,199.0,151,41,3,3.872,11.2,111.9
056696d1,17,Stamina RPG 8/[17] Singularity/Singularity.sm,185.0,185.0,232,178,3,11.6,11.43,104.1
2478ff63,17,Stamina RPG 8/[17] Strawberry Flavored Pimple Pus/Strawberry Flavored Pimple Pus.sm,190.0,213.8,237,39,2,39.5,11.42,154.4
e7e62738,17,Stamina RPG 8/[17] Strikes Back/strikesback.sm,175.0,175.0,289,128,0,0.0,11.1,
547db742,17,Stamina RPG 8/[17] TOHO EURO FLASH (Side A)/TOHO EURO FLASH Non-Stop Megamix.sm,170.0,170.0,926,71,24,5.824,10.38,159.4
74b2138c,17,Stamina RPG 8/[17] Terra Funda/Terra Funda-chart.sm,180.0,180.0,321,88,0,0.0,11.18,
68d7ddce,17,Stamina RPG 8/[17] The First Circle - Limbo/[17][170] The First Circle - Limbo.sm,170.0,170.0,600,129,7,20.69,10.65,138.1
da5c91ce,17,Stamina RPG 8/[17] Victims of Contingency/Victims of Contingency.sm,210.0,210.0,128,39,6,5.12,11.7,196.9
50d60fc8,18,Stamina RPG 8/[18] Bang Bang/bangbang.sm,190.0,190.0,269,31,3,38.429,11.56,166.2
c1435680,18,Stamina RPG 8/[18] Desert of Despair/Desert of Despair.sm,195.0,195.0,190,168,1,23.75,11.61,
f795418e,18,Stamina RPG 8/[18] Dies irae/Dies irae.sm,222.0,222.0,134,31,5,4.061,11.22,166.5
72a644b7,18,Stamina RPG 8/[18] Don't call my Name/Don't call my Name.sm,220.0,220.0,100,16,3,3.333,10.21,165.0
643d0a35,18,Stamina RPG 8/[18] Endless Possibility/Endless_Possibility.sm,210.0,210.0,160,112,4,4.211,11.4,131.2
5973e059,18,Stamina RPG 8/[18] Fury of the Storm/Fury of the Storm.sm,200.0,237.5,260,93,13,4.127,11.62,175.0
0483f99f,18,Stamina RPG 8/[18] Ganbatte FB 188/ganbattefb188.sm,188.0,211.5,323,64,2,26.917,11.74,
7a90fd22,18,Stamina RPG 8/[18] Gone Without/Gone Without.sm,210.0,210.0,158,64,3,4.158,12.1,105.0
244ddf14,18,Stamina RPG 8/[18] It Can't Be That Hard to Find a Name/It Can't Be That Hard to Find a Name.sm,197.0,197.0,293,63,4,12.739,11.31,110.8
cf4ddfcc,18,Stamina RPG 8/[18] Melodiam Insomnia/Melodiam Insomnia.sm,187.0,187.0,607,49,34,2.519,10.26,175.3
76804e9c,18,Stamina RPG 8/[18] Shiroki Yume wa Madara Ni/shirokiyume.sm,214.0,214.0,186,48,4,6.2,11.46,200.6
6b22424e,18,Stamina RPG 8/[18] Space Maniacs/Space Maniacs.sm,204.0,204.0,218,24,16,3.633,11.15,191.2
38e583c4,18,Stamina RPG 8/[18] Unwritten (DJ Keyliac's Sausage Mix)/Unwritten.sm,200.0,200.0,213,102,4,12.529,12.85,175.0
98f80e6e,19,Stamina RPG 8/[19] Antipyretic Arrange (Medium)/antipyreticarrangement.sm,225.0,225.0,114,114,0,0.0,14.44,
c25f300a,19,Stamina RPG 8/[19] DRIVE US CRAZY (Easy)/DRIVE_US_CRAZY.sm,210.0,210.0,199,199,0,0.0,13.31,
f38d6d10,19,"Stamina RPG 8/[19] Dance, Dance/03 Dance, Dance.sm",229.0,229.0,117,40,5,4.875,11.8,114.5
0e6f9c9f,19,Stamina RPG 8/[19] FIRMAMENT (Edit)/Firmament.sm,195.0,195.0,388,388,0,0.0,12.15,
48c98d70,19,Stamina RPG 8/[19] Hell's Bells (Kopophobia Remix)/Hell's Bells (Kopophobia Remix).sm,210.0,210.0,259,30,7,9.593,12.13,196.9
eb9f906b,19,Stamina RPG 8/[19] Into the Everblack/intotheeverblack.sm,220.0,220.0,172,95,1,2.606,11.58,192.5
30049f0a,19,Stamina RPG 8/[19] The Question of the Ages/The Question Of The Ages.sm,208.0,208.0,239,32,2,6.459,11.72,169.0
6aae3a1e,19,Stamina RPG 8/[19] Unleashed World FB 236/unleashedworldfb236.sm,236.0,236.0,69,23,4,1.917,11.49,206.5
50ff7646,20,Stamina RPG 8/[20] +REVERSE/+REVERSE.sm,240.0,240.0,96,24,4,2.286,10.76,120.0
562b6d98,20,Stamina RPG 8/[20] Ghost Vs Ghoul/GHOST VS GHOUL Mashup.sm,230.0,230.0,180,22,11,2.857,11.82,215.6
97987fa5,20,Stamina RPG 8/[20] Gotterdammerung/Gotterdammerung.sm,225.0,225.0,425,48,12,2.415,11.34,196.9
f53820d9,20,Stamina RPG 8/[20] Party Time/partytime.sm,216.0,216.0,224,224,0,0.0,13.86,
0652328a,20,Stamina RPG 8/[20] Sujetjas Tanjec FP 206/sujetjastanjecfp206.sm,206.0,206.0,485,133,6,13.857,12.43,141.6
3d500020,20,Stamina RPG 8/[20] Vault (Medium)/vault.sm,218.0,217.5,228,60,7,5.429,11.37,174.0
106472e2,20,Stamina RPG 8/[20] loli fantasy/1543099830.sm,231.0,231.0,152,52,2,16.889,14.6,
f8c808a0,21,Stamina RPG 8/[21] Amidst/Amidst.sm,248.0,247.5,70,22,0,0.0,11.83,
8e315f00,21,Stamina RPG 8/[21] FINAL BLENDERMAN APPEARED/FINAL BLENDERMAN.sm,230.0,230.0,191,37,5,14.692,13.46,172.5
